cpe,rows,Descrição,Estado,Comercializador,CPE,Morada do Local de Consumo,Data de Inicio do Contrato,Data de Fim do Contrato,Tipo de Instalação,Potência Contratada,Potência Certificada,Potência Máxima Admissível/Requisitada,Nome,NIF,Morada de Correspondência,Email,Telefone,Telemóvel,consumos,abastecimento
PT0002000109168406EJ,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000109168406EJ,Larg Martim Moniz 9003 QB Bombei 1100-341 Lisboa,2018-05-04,-,Trifásica,41.41 kVA,60.00 kVA,60.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000124677921NF,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000124677921NF,Rua Comercio 84 Obras 1100-150 Lisboa,2018-05-24,-,Trifásica,41.41 kVA,100.00 kVA,100.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000119168619EX,row 1,LISBOA,Ativo,"ENDESA ENERGÍA, SUCURSAL PORTUGAL",PT0002000119168619EX,Torre Belem 5024 IP Bte 1400-038 Lisboa,2016-01-11,-,Trifásica,41.41 kVA,51.31 kVA,51.31 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000118901548WS,row 1,LISBOA,Ativo,"ENDESA ENERGÍA, SUCURSAL PORTUGAL",PT0002000118901548WS,Larg Ajuda 5027 IP It5027 1300-018 Lisboa,2016-01-11,-,Trifásica,52.00 kVA,80.00 kVA,80.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000119168517HT,row 1,LISBOA,Ativo,"ENDESA ENERGÍA, SUCURSAL PORTUGAL",PT0002000119168517HT,Prc Imperio 5174 IP Bte 1400-206 Lisboa,2016-01-11,-,Trifásica,41.41 kVA,58.19 kVA,58.19 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000117851867LP,row 1,LISBOA,Ativo,"ENDESA ENERGÍA, SUCURSAL PORTUGAL",PT0002000117851867LP,Prc S Francisco Assis 6302 IP It6302 1600-305 Lisboa,2016-01-11,-,Trifásica,41.41 kVA,80.00 kVA,80.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000120189517LF,row 1,LISBOA,Ativo,"ENDESA ENERGÍA, SUCURSAL PORTUGAL",PT0002000120189517LF,Rua Prof Moniz Pereira 1 AR Ct Bte 1600 Lisboa,2016-01-11,-,Trifásica,48.30 kVA,120.00 kVA,120.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000125949632NW,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000125949632NW,Rua Frei M Cenaculo Trr 1 AQ Arquiv 1170-150 Lisboa,2018-07-17,-,Trifásica,41.41 kVA,300.00 kVA,300.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000124782924TS,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000124782924TS,Av Infante D Henrique 9100 PD Obras 1100-278 Lisboa,2018-08-07,-,Trifásica,57.00 kVA,49.50 kVA,49.50 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000069670912NM,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000069670912NM,Av Republica 9010 -- Tunel 1050-191 Lisboa,2018-09-04,-,Trifásica,146.48 kVA,315.00 kVA,315.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000110134258HA,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000110134258HA,Av Antonio Augusto Aguiar 9015 1050 Lisboa,2018-09-04,-,Trifásica,847.00 kVA,"1,250.00 kVA","1,250.00 kVA",Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065165418NG,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065165418NG,Rua Almeida Brandao 39 ++ 1200-602 Lisboa,2018-09-04,-,Trifásica,116.25 kVA,250.00 kVA,250.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000112507592MJ,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000112507592MJ,Parque Mun Campismo 9671 1500 Lisboa,2018-09-04,-,Trifásica,850.95 kVA,"1,830.00 kVA","1,830.00 kVA",Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065164049KS,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065164049KS,Prc Alegria 27 -- 1250-004 Lisboa,2018-09-04,-,Trifásica,186.00 kVA,400.00 kVA,400.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065189034AE,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065189034AE,Prc Municipio 25 -- 1100-365 Lisboa,2018-09-04,-,Trifásica,292.95 kVA,630.00 kVA,630.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000073698117DW,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000073698117DW,Av Joao Xxi 9006 -- 1000 Lisboa,2018-09-04,-,Trifásica,372.00 kVA,800.00 kVA,800.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065181959HP,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065181959HP,Av Infante D Henrique Lt 1 -- 1800-220 Lisboa,2018-09-04,-,Trifásica,497.00 kVA,500.00 kVA,500.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065174751AE,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065174751AE,Stio Cruz Oliveiras 9001 -- 1500-215 Lisboa,2018-09-04,-,Trifásica,118.00 kVA,173.00 kVA,173.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065174933BC,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065174933BC,Al D Afonso Henriques 9001 -- Fonte 1000-125 Lisboa,2018-09-04,-,Trifásica,199.95 kVA,430.00 kVA,430.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000102920535YT,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000102920535YT,Qnta Bela Vista (marvila) 9000 Pt5403 1900 Lisboa,2018-09-04,-,Trifásica,585.90 kVA,"1,260.00 kVA","1,260.00 kVA",Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000073394972FC,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000073394972FC,Camp Grande 15 -- 29 1700-087 Lisboa,2018-09-04,-,Trifásica,"1,046.00 kVA","2,000.00 kVA","3,000.00 kVA",Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000106663269PJ,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000106663269PJ,Az Torrinha (rego) 9000 1050-232 Lisboa,2018-09-04,-,Trifásica,74.40 kVA,160.00 kVA,160.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000125329878EY,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000125329878EY,Av Descobertas 9018 ES Escola 1400-091 Lisboa,2018-10-03,-,Trifásica,41.41 kVA,135.90 kVA,135.90 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000076617175XS,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000076617175XS,Al Oceanos 9005 -- 1990-508 Lisboa,2018-12-18,-,Trifásica,41.41 kVA,138.00 kVA,138.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000102346815QS,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000102346815QS,Rua Douradores 108 Lj 1100-207 Lisboa,2019-02-21,-,Trifásica,41.41 kVA,63.95 kVA,63.95 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000065177578BC,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065177578BC,Av Estados Unidos America 39 ++ 1700-165 Lisboa,2019-06-30,-,Trifásica,146.48 kVA,315.00 kVA,315.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065192401NP,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065192401NP,Av Republica 4 ++ 1050-191 Lisboa,2019-06-30,-,Trifásica,232.50 kVA,500.00 kVA,500.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065177567BD,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065177567BD,Av Estados Unidos America 37 -- 1700-164 Lisboa,2019-07-01,-,Trifásica,186.00 kVA,400.00 kVA,400.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065170052YS,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065170052YS,Camp Grande 6 ++ 9 1749-001 Lisboa,2019-07-01,-,Trifásica,116.25 kVA,250.00 kVA,250.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000130697043LY,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000130697043LY,Merc 31 Janeiro 9054 -- Lj Cid 1050 Lisboa,2019-07-01,-,Trifásica,41.41 kVA,250.00 kVA,250.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000072600934FB,row 1,LISBOA,Ativo,LUZBOA- COMERC. ENERGIA LDA,PT0002000072600934FB,Av 24 Julho 9000 PU Blicid 1350-349 Lisboa,2019-08-12,-,Trifásica,0.00 kVA,"2,045.27 kVA","2,045.27 kVA",Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,False,BTE
PT0002000072600923FT,row 1,LISBOA,Ativo,LUZBOA- COMERC. ENERGIA LDA,PT0002000072600923FT,Av 24 Julho 9000 TR  Afego 1350-349 Lisboa,2019-08-12,-,Trifásica,79.87 kVA,"2,636.63 kVA","2,636.63 kVA",Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,False,BTE
PT0002000074744397MN,row 1,LISBOA,Ativo,LUZBOA- COMERC. ENERGIA LDA,PT0002000074744397MN,Av 24 Julho 9001 IP Ublica 1350-349 Lisboa,2019-08-12,-,Trifásica,"16,581.94 kVA","13,000.00 kVA","13,000.00 kVA",Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,False,BTE
PT0002000065198172XY,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065198172XY,Av Visconde Valmor 48 ++ 1050-241 Lisboa,2019-10-06,-,Trifásica,93.00 kVA,200.00 kVA,200.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000068512247MB,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000068512247MB,Av Ressano Garcia 2 -- 1070-237 Lisboa,2019-10-06,-,Trifásica,41.41 kVA,132.00 kVA,132.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000076444359VK,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000076444359VK,Av Republica 100 ++ 1600-206 Lisboa,2019-10-11,-,Trifásica,62.00 kVA,138.00 kVA,138.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000065176006NN,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000065176006NN,Rua Dezassete (encarnac) 9001 -- 1800-161 Lisboa,2019-11-04,-,Trifásica,43.00 kVA,99.00 kVA,99.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000070077772ZH,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000070077772ZH,Rua Rosa Araujo 43 -- 1250-194 Lisboa,2019-11-29,-,Trifásica,45.00 kVA,138.00 kVA,138.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000070325325JE,row 1,LISBOA,Ativo,Iberdrola Generación - E.S.P.U. Lda,PT0002000070325325JE,Rua Joao Jose Cochofel 9000 -- Escola 1900 Lisboa,2020-01-01,-,Trifásica,60.00 kVA,132.00 kVA,132.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000065181403VG,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065181403VG,Trav Grilo 12 MT 1950-147 Lisboa,2019-12-28,-,Trifásica,186.00 kVA,400.00 kVA,"2,520.00 kVA",Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000132755424KW,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000132755424KW,Rua Jose Dias Coelho 29 Biblio 1300-327 Lisboa,2020-02-18,-,Trifásica,95.00 kVA,95.00 kVA,95.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,BTE
PT0002000133470585LR,row 1,SACAVEM,Ativo,EDP SU- Serviço Universal,PT0002000133470585LR,Rua Cotovia Lt 8618 CI 1990 Sacavem,2020-06-02,-,Monofásica,250.00 kVA,0.00 kVA,250.00 kVA,Municipio De Lisboa ,PT500051070,Camp Grande 25 8 A 1749-099 Lisboa ,bmf.ccm@cm-lisboa.pt,213912525,Não disponível,False,BTE
PT0002000065187709SP,row 1,LISBOA,Ativo,EDP Comercial - Comercializ. Energia SA,PT0002000065187709SP,Rua Maria Andrade 13 -- 1170-214 Lisboa,2020-06-08,-,Trifásica,74.40 kVA,160.00 kVA,160.00 kVA,Municipio De Lisboa ,PT500051070,Edificio Camara Munic Lisboa 25 8º Blo 1749-099 Lisboa ,MARGARIDA.PORTELA@CM-LISBOA.PT,21XXXXX47,918395778,True,MT
PT0002000065191954SK,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000065191954SK,Rua Prof Mira Fernandes 9001 -- Escola 1900-386 Lisboa,2017-07-02,-,Trifásica,80.00 kVA,138.00 kVA,138.00 kVA,Agrupamento Escolas Olaias ,PT600077101,Rua Prof Mira Fernandes 9001 -- Escola 1900-386 Lisboa ,eb23.olaias@escolas.min-edu.pt,Não disponível,Não disponível,True,BTE
PT0002000072657597XW,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000072657597XW,Av General Rocadas 40 -- Escola 1170-163 Lisboa,2017-07-04,-,Trifásica,55.00 kVA,99.00 kVA,99.00 kVA,Agrupamento Escolas Nuno Goncalves ,PT600080110,Rua Penha Franca 193 -- 1170-303 Lisboa ,esb3.dluisagusmao@escolas.min-edu.pt,218161160,Não disponível,True,BTE
PT0002000065190745DP,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000065190745DP,Rua Penha Franca 193 -- 1170-303 Lisboa,2017-07-03,-,Trifásica,54.00 kVA,72.00 kVA,72.00 kVA,Agrupamento Escolas Nuno Goncalves ,PT600080110,Rua Penha Franca 193 -- 1170-303 Lisboa ,esb3.dluisagusmao@escolas.min-edu.pt,218161160,Não disponível,True,BTE
PT0002000100393973AB,row 1,LISBOA,Ativo,GALP POWER SA,PT0002000100393973AB,Rua Freitas Gazul 9003 Escola 1350-147 Lisboa,2017-07-08,-,Trifásica,82.00 kVA,110.00 kVA,110.00 kVA,Agrupamento Escolas Manuel Maia ,PT600079627,Rua Freitas Gazul 9003 Escola 1350-147 Lisboa ,eb23.manuelmaia@escolas.min-edu.pt,Não disponível,Não disponível,True,BTE
